"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","new_MIN_DEPTH_M","new_MAX_DEPTH_M","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","ACAS","ACBR","ACPH","ACTA","AMNE","AMSP","ANTI","ASPP","ASSP","ASTS","AVSP","BGMA","BI","BR","BRMA","BRY","CAUL","CCAH","CCAR","CHLS","CMOR","COL","COSP","CYPS","DICO","DICT","DISP","ECHL","ECHP","EMA","ENC","EUSP","FASP","FAVS","FINE","FOL","FREE","FUSP","GALI","GALS","GASP","GC","GOAL","GONS","GRMA","HAL","HARD","HCOE","HYCO","HYSP","ISSP","LEPT","LESP","LOBO","LOBS","LOSY","LPHY","MASS","MESP","MICR","MISP","MOBR","MOEN","MOFO","MONE","MONS","NEOM","NS","OCTO","OUSP","PACS","PADI","PAEN","PAFO","PAMA","PAVS","PESP","PHSP","PLER","PLLE","PLSP","POBR","POCS","POEN","POFO","POMA","PONM","PSSP","RDMA","RUB","SAND","SG","SP","STYS","SYSP","TAB","TUN","TURFH","TURFR","TURS","UI","UPMA","USC","ZO","N","new.N","TRANSECT_PHOTOS"
10437,"JAR-00994",2017,2017-04-04,"HA1701","2017","RAMP_BASIC","Jarvis",0,7.6,8.5,"CNET","PRIAs","Jarvis",0,0,-0.380581,-159.979716,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4784053156146,0.996677740863787,0,0,0,0,0,0,5.64784053156146,0,0,0,20.265780730897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664451827242525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32558139534884,0,0,0,0,0,0,0,0,13.2890365448505,0.332225913621262,0,0,0,0,0,310,301,"-1"
10438,"JAR-01063",2017,2017-04-04,"HA1701","2017","RAMP_BASIC","Jarvis",0,17,22.5,"CNET","PRIAs","Jarvis",0,0,-0.382476,-159.973532,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0769230769231,0,0,0,0,0,0,0,5.24475524475525,0,0,0,30.0699300699301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699300699300699,0,0,0,0,0,0,0,0.699300699300699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04895104895105,0,0,0,0,0,0,0,0.34965034965035,0,0,0,0,0,21.6783216783217,0,0.34965034965035,0,0,0,0,0,0.34965034965035,16.0839160839161,0,0,0,0.34965034965035,0,0,300,286,"-1"
10439,"JAR-01050",2017,2017-04-04,"HA1701","2017","RAMP_BASIC","Jarvis",0,6,6.7,"CNET","PRIAs","Jarvis",0,0,-0.377444,-159.97828,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4736842105263,9.47368421052632,0,0,0,0,0,0,2.10526315789474,0,0,0,38.5964912280702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701754385964912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350877192982456,0,0,0,0,0,0,0,0,0,0,0,15.4385964912281,3.85964912280702,0,0,0,0,0,300,285,"-1"
10440,"JAR-01015",2017,2017-04-04,"HA1701","2017","RAMP_BASIC","Jarvis",0,2.07264,2.16408,"CNET","PRIAs","Jarvis",0,0,-0.375851,-159.980505,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.8474576271186,0,0,0,0,0,0,0,0.677966101694915,0,0,0,13.5593220338983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74576271186441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8135593220339,0,0,0,1.01694915254237,0,0,330,295,"-1"
10441,"JAR-01036",2017,2017-04-04,"HA1701","2017","RAMP_BASIC","Jarvis",0,5.2,6.4,"CNET","PRIAs","Jarvis",0,0,-0.373711,-159.982782,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.8900343642612,0,0,0,0,0,0,0,4.46735395189003,0,0,0,6.87285223367698,1.3745704467354,0,0,0,0,0,0,0,0,0,0,0.343642611683849,0,0,0,3.78006872852234,0,0,0,0,0,0,0,0.687285223367698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343642611683849,0,2.40549828178694,0,0,0,0,1.03092783505155,0,0,0,0,0,0,25.7731958762887,0.343642611683849,0,0,0.687285223367698,0,0,310,291,"-1"
10442,"JAR-01763",2017,2017-04-05,"HA1701","2017","RAMP_BASIC","Jarvis",0,4.571777,5.486132,"CNET","PRIAs","Jarvis",0,0,-0.363781,-159.99012,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87671232876712,0,0,0,0,0,0,0,0,0,0,0,15.4109589041096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342465753424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56164383561644,0,0,0,0,0,0,0,0,64.3835616438356,0,0,0,3.42465753424658,0,0,300,292,"-1"
10443,"JAR-01753",2017,2017-04-05,"HA1701","2017","RAMP_BASIC","Jarvis",0,3.657422,5.181347,"CNET","PRIAs","Jarvis",0,0,-0.377372,-159.983525,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2014134275618,0,0,0,0,0,0,0,1.41342756183746,0,0,0,9.89399293286219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82685512367491,0,0,0,0.706713780918728,0,0,0,0,0,0,0,0.353356890459364,0,0,0,0,2.47349823321555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76678445229682,0,0,0,0,0,0,55.8303886925795,2.47349823321555,0,0,1.06007067137809,0,0,300,283,"-1"
10444,"JAR-01779",2017,2017-04-05,"HA1701","2017","RAMP_BASIC","Jarvis",0,2.438281,4.571777,"CNET","PRIAs","Jarvis",0,0,-0.374474,-159.983245,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9496402877698,0.359712230215827,0,0,0,0,0,0,0.719424460431655,0,0,0,7.55395683453237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87769784172662,0,0,0,0,0,0,0,0.359712230215827,0,0,0.359712230215827,0.359712230215827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359712230215827,15.1079136690647,0,0,0,0,0,0,0,0,0,0,0,8.63309352517986,0.359712230215827,0,0,0,0,0,300,278,"-1"
10445,"JAR-01686",2017,2017-04-05,"HA1701","2017","RAMP_BASIC","Jarvis",0,7.010058,9.143554,"CNET","PRIAs","Jarvis",0,0,-0.372755,-159.978592,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.7732342007435,0,0,0,0,0,0,0,1.48698884758364,0,0,0,14.4981412639405,0.371747211895911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11524163568773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371747211895911,0,0,0,0,0,0,0,0,0,0,0,0,0.371747211895911,0,0.371747211895911,0,0,0,0,0,0,0,0,0,12.639405204461,0,0,0,0,0,0,300,269,"-1"
10446,"JAR-01789",2017,2017-04-05,"HA1701","2017","RAMP_BASIC","Jarvis",0,4.876562,6.705273,"CNET","PRIAs","Jarvis",0,0,-0.362615,-159.998927,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0.338983050847458,0,0,0,0,0,14.9152542372881,0,0,0,0,0,0,0,0,0,0,0,17.2881355932203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5423728813559,0,0.338983050847458,0,0,0,0,0,0,50.8474576271186,0.338983050847458,0,0,3.38983050847458,0,0,300,295,"-1"
10447,"JAR-01137",2017,2017-04-05,"HA1701","2017","RAMP_BASIC","Jarvis",0,19.20146,25.29717,"CNET","PRIAs","Jarvis",0,0,-0.382077,-159.996042,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,2.06185567010309,0,0,0,0,0,28.5223367697594,1.03092783505155,0,0,0,0,0,0,0,0,0,0,24.3986254295533,0.687285223367698,0,0,1.3745704467354,0,0,0,0,0,0,0,0,0,0,0,0.343642611683849,0,0,0,0,0,0,0,5.15463917525773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3745704467354,0.343642611683849,0,0,0,0,0,0,0,33.6769759450172,1.03092783505155,0,0,0,0,0,300,291,"-1"
10448,"JAR-01761",2017,2017-04-05,"HA1701","2017","RAMP_BASIC","Jarvis",0,4.266992,5.486132,"CNET","PRIAs","Jarvis",0,0,-0.375159,-160.013175,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3333333333333,0.666666666666667,0,0,0,0,0,0,0,40.3333333333333,0,0,0,12,0,0,300,300,"-1"
10449,"JAR-01776",2017,2017-04-05,"HA1701","2017","RAMP_BASIC","Jarvis",0,4.571777,5.790917,"CNET","PRIAs","Jarvis",0,0,-0.372072,-160.011516,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77815699658703,0,0,0,0,0,0,0,0.341296928327645,0,0,0,34.4709897610922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8259385665529,0,0,0,0,0,0,0,0,44.7098976109215,0,0,0,8.87372013651877,0,0,300,293,"-1"
10450,"JAR-01757",2017,2017-04-05,"HA1701","2017","RAMP_BASIC","Jarvis",0,4.266992,5.790917,"CNET","PRIAs","Jarvis",0,0,-0.370664,-160.009415,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79661016949153,0,0,0,0,0,0,0,0.677966101694915,0,0,0,25.0847457627119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9152542372881,0,0,0,0,0,0,0,0,51.5254237288136,0,0,0,0,0,0,300,295,"-1"
10451,"JAR-01059",2017,2017-04-05,"HA1701","2017","RAMP_BASIC","Jarvis",0,9.5,9.8,"CNET","PRIAs","Jarvis",0,0,-0.380156,-159.972721,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8275862068966,0,0,0,0,0,0,0,2.06896551724138,0,0,0,42.0689655172414,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,13.7931034482759,0,0,0,0.344827586206897,0,0,0,0,25.1724137931034,0,0,0,1.03448275862069,0,0,300,290,"-1"
10452,"JAR-01005",2017,2017-04-05,"HA1701","2017","RAMP_BASIC","Jarvis",0,8,8.4,"CNET","PRIAs","Jarvis",0,0,-0.377912,-159.972767,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0.353356890459364,0,0,0,0,0,14.1342756183746,0,0,0,0,0,0,0,1.41342756183746,0,0,0,41.3427561837456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706713780918728,0,0,0,0,0,0,0,1.41342756183746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59363957597173,0,0,0,0,0,0,0,0,36.0424028268551,0,0,0,0,0,0,300,283,"-1"
10453,"JAR-01067",2017,2017-04-05,"HA1701","2017","RAMP_BASIC","Jarvis",0,18,25,"CNET","PRIAs","Jarvis",0,0,-0.374029,-159.972762,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0.359712230215827,0,0,0,0,0,21.2230215827338,0,0,0,0,0,0,0,2.51798561151079,0,0,0,41.726618705036,0,0,0.719424460431655,0,0,0,0,0,0,0,0,0,0,0,0,3.23741007194245,0,0,0,0,0,0,0,0.359712230215827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719424460431655,0,0,0,1.07913669064748,0,0,5.03597122302158,0,0,0,0,0,0,0,0,23.021582733813,0,0,0,0,0,0,300,278,"-1"
10454,"JAR-01058",2017,2017-04-05,"HA1701","2017","RAMP_BASIC","Jarvis",0,3.26136,4.75488,"CNET","PRIAs","Jarvis",0,0,-0.364657,-159.984343,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0.673400673400673,0,0,0,0,0,21.8855218855219,0,0,0,0,0,0,0,7.07070707070707,0,0,0,18.5185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35690235690236,0,0,0,0,0,0,0,2.69360269360269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0875420875421,0,0,0,0,0,0,0,0,4.71380471380471,0,0,0,0,0,0,310,297,"-1"
10455,"JAR-01025",2017,2017-04-05,"HA1701","2017","RAMP_BASIC","Jarvis",0,4,7.5,"CNET","PRIAs","Jarvis",0,0,-0.364108,-159.987808,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,3.06122448979592,0,0,0,0,0,14.6258503401361,0,0,0,0,0,0,0,0.340136054421769,0,0,0,30.2721088435374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680272108843537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02040816326531,0,0,0,0,0,0,0,0,35.3741496598639,0,0,0,14.6258503401361,0,0,300,294,"-1"
10456,"JAR-01016",2017,2017-04-05,"HA1701","2017","RAMP_BASIC","Jarvis",0,4.3,7,"CNET","PRIAs","Jarvis",0,0,-0.362637,-159.999864,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,3.24675324675325,0,0,0,0,0,3.24675324675325,0,0,0,0,0,0,0,0,0,0,0,13.3116883116883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324675324675325,0,0,0,0,0,0,0,63.6363636363636,0.324675324675325,0,0,15.9090909090909,0,0,320,308,"-1"
10458,"BAK-00511",2017,2017-04-10,"HA1701","2017","RAMP_BASIC","Baker",0,20.4206,24.38281,"CNET","PRIAs","Baker",0,0,0.197325,-176.485749,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346020761245675,0,0,6.9204152249135,0.346020761245675,0,72.318339100346,0,0,0,0,0,0,0,0,4.1522491349481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.840830449827,1.73010380622837,0,0,0.346020761245675,0,0,300,289,"-1"
10459,"BAK-00509",2017,2017-04-10,"HA1701","2017","RAMP_BASIC","Baker",0,22.5541,23.16367,"CNET","PRIAs","Baker",0,0,0.186559,-176.460808,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7167235494881,3.07167235494881,0,0,0,0,0,0,0,0,0,0,19.7952218430034,0.68259385665529,0,0,0.341296928327645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928327645,0.68259385665529,0,0,1.70648464163823,0,0.68259385665529,0,0,2.73037542662116,0,0,0,0,0,0,36.1774744027304,3.07167235494881,0,0,0,0,0,300,293,"-1"
10460,"BAK-00581",2017,2017-04-10,"HA1701","2017","RAMP_BASIC","Baker",0,7.314843,8.838769,"CNET","PRIAs","Baker",0,0,0.193605,-176.463236,"Forereef","Mid",0,59.6428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78571428571429,0,0,0,0,0,0,300,280,"-1"
10461,"BAK-00644",2017,2017-04-10,"HA1701","2017","RAMP_BASIC","Baker",0,3.657422,5.486132,"CNET","PRIAs","Baker",0,0,0.196425,-176.467588,"Forereef","Shallow",0,33.9041095890411,0,5.47945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8767123287671,0.342465753424658,0,0,0,0,0,0,1.71232876712329,0,0,0,7.53424657534247,0.684931506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684931506849315,0,0,1.71232876712329,1.36986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684931506849315,0,0,0,0,0,0,0,0,0,0,0,10.2739726027397,0,0,0,0.342465753424658,0,0,300,292,"-1"
10462,"BAK-00678",2017,2017-04-10,"HA1701","2017","RAMP_BASIC","Baker",0,10.05791,13.41055,"CNET","PRIAs","Baker",0,0,0.195559,-176.48675,"Forereef","Mid",0,9.12162162162162,0,0,0,0,0,0,0,0,0,1.68918918918919,0,0,0,0,0,5.74324324324324,1.01351351351351,0,0,0,0,0,0,0,0,0,0,17.2297297297297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337837837837838,0,0,0,0,2.02702702702703,0,0,0,0,0,0,57.0945945945946,3.71621621621622,0,0,0,0,0,300,296,"-1"
10463,"BAK-00649",2017,2017-04-10,"HA1701","2017","RAMP_BASIC","Baker",0,2.438281,5.181347,"CNET","PRIAs","Baker",0,0,0.200056,-176.483927,"Forereef","Shallow",0,3.7542662116041,0,0,0,0,0,0,0,0,0,0,0,0.341296928327645,0,0,0,29.6928327645051,0,0,0,0,0,0,0,0,0,0,0,35.1535836177474,1.02389078498294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7542662116041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928327645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.938566552901,0,0,0,0,0,0,300,293,"-1"
10464,"BAK-00573",2017,2017-04-10,"HA1701","2017","RAMP_BASIC","Baker",0,7.314843,11.27705,"CNET","PRIAs","Baker",0,0,0.191305,-176.488929,"Forereef","Mid",0,14.7766323024055,0,0,0,0,0,0,0,0,0,0.343642611683849,0,0.687285223367698,0,0,0,7.90378006872852,0.343642611683849,0,0,0,0,0,0,0,0,0,0,18.213058419244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343642611683849,0,0,0,0,0.687285223367698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343642611683849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6701030927835,0.687285223367698,0,0,0,0,0,300,291,"-1"
10465,"BAK-00557",2017,2017-04-10,"HA1701","2017","RAMP_BASIC","Baker",0,21.33496,27.43066,"CNET","PRIAs","Baker",0,0,0.188289,-176.480151,"Forereef","Deep",0,0,0,1.75438596491228,0,0,0,0,0,0,0,3.15789473684211,0,0,0,0,0,22.1052631578947,4.91228070175439,0,0,0,0,0,0,0,0,0.350877192982456,0,24.2105263157895,5.96491228070175,0,0.701754385964912,4.91228070175439,0,0,0,0,0,0,0,0,0,1.40350877192982,1.05263157894737,1.75438596491228,0,0,0,0,0,0,0,0,0,0,0,0.701754385964912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350877192982456,0,0,0,0,0,0,21.0526315789474,5.6140350877193,0,0,0,0,0,310,285,"-1"
10466,"BAK-00625",2017,2017-04-10,"HA1701","2017","RAMP_BASIC","Baker",0,6.705273,16.76318,"CNET","PRIAs","Baker",0,0,0.188688,-176.483242,"Forereef","Mid",0,28.7671232876712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45205479452055,0,0,0,0,0,0,0.342465753424658,0,0,0,0,27.3972602739726,0.684931506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02739726027397,0,0,0,0,0,0,0,0,0,0,0,0.342465753424658,0,0,0,0,0.342465753424658,0,0,0,0,0,0,0,0,0,0,0,0.342465753424658,0,0,0,0,0,0,0,0.342465753424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5068493150685,3.76712328767123,0,0,0.684931506849315,0,0,310,292,"-1"
10467,"BAK-00674",2017,2017-04-10,"HA1701","2017","RAMP_BASIC","Baker",0,4.571777,6.095703,"CNET","PRIAs","Baker",0,0,0.188494,-176.47995,"Forereef","Shallow",0,20.5298013245033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4503311258278,0,0,0,0,0,0,0,0,0,0,0,21.8543046357616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2649006622517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662251655629139,0,0,0,0,0,0,0,0,0,1.32450331125828,0,0,0,0,0.33112582781457,0,0,0.662251655629139,0,0,0,0,0,0,11.5894039735099,0.33112582781457,0,0,0,0,0,310,302,"-1"
10468,"BAK-00679",2017,2017-04-10,"HA1701","2017","RAMP_BASIC","Baker",0,3.962207,3.962207,"CNET","PRIAs","Baker",0,0,0.20192,-176.470097,"Forereef","Shallow",0,34.8275862068965,0,0.344827586206897,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,20.6896551724138,0,0,0,0,0,0,0,2.41379310344828,0,0,0,12.7586206896552,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06896551724138,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0.344827586206897,0,0.344827586206897,0,0,0,0,0,0,21.3793103448276,0,0,0,0.344827586206897,0,0,300,290,"-1"
10469,"BAK-00694",2017,2017-04-10,"HA1701","2017","RAMP_BASIC","Baker",0,2.438281,2.743066,"CNET","PRIAs","Baker",0,0,0.196291,-176.485758,"Forereef","Shallow",0,3.69127516778524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36912751677852,0,0,0,0,0,0,0,0,0,0,0,27.8523489932886,0.335570469798658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671140939597315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335570469798658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335570469798658,0,0,0,0,0,0.671140939597315,0,0,0,0,0,0,0,0,59.3959731543624,0.335570469798658,0,0,1.00671140939597,0,0,300,298,"-1"
10470,"BAK-00635",2017,2017-04-10,"HA1701","2017","RAMP_BASIC","Baker",0,2.438281,2.743066,"CNET","PRIAs","Baker",0,0,0.192985,-176.487399,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06779661016949,0,0,0,0,0,0,0,0,0,0,0,31.1864406779661,0.338983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35593220338983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.7118644067797,0,0,0,0,0,0,300,295,"-1"
10471,"BAK-00530",2017,2017-04-10,"HA1701","2017","RAMP_BASIC","Baker",0,NA,NA,"CNET","PRIAs","Baker",0,0,0.206683,-176.476007,"Forereef","Deep",0,2.1505376344086,0,0.3584229390681,0,0,0,0,0,0,0,0.3584229390681,0,0.3584229390681,0,0,0,31.8996415770609,0.3584229390681,0,0,0,0,0,0,0,0,0,0,26.1648745519713,1.7921146953405,0,0.716845878136201,1.0752688172043,0,0,0.716845878136201,0,0,0,0,0,0,0,0,8.60215053763441,0,0,0,0,0,0,0,0,1.7921146953405,0,0,1.0752688172043,0,0,0,0,0.716845878136201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1505376344086,0,0,0.3584229390681,0,0,0,0,1.0752688172043,0,0,0,0,0,0,15.7706093189964,0.3584229390681,0,0,2.1505376344086,0,0,300,279,"-1"
10472,"BAK-00656",2017,2017-04-10,"HA1701","2017","RAMP_BASIC","Baker",0,NA,NA,"CNET","PRIAs","Baker",0,0,0.203841,-176.475553,"Forereef","Shallow",0,13.1034482758621,0,0.344827586206897,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,15.1724137931034,0,0,0,0,0,0,0,0,0,0,0,14.4827586206897,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13793103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48275862068965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689655172413793,0,0,0,0,0,0,0,1.37931034482759,0,0,0,0,0,0,44.8275862068966,0,0,0,0.689655172413793,0,0,300,290,"-1"
