METHOD,SITE,SITEVISITID,TRANSECTAREA_j,GENUS_CODE,JuvColCount,JuvColDen,MISSIONID,DATE_,OBS_YEAR,REGION,REGION_NAME,ISLAND,ISLANDCODE,SEC_NAME,REEF_ZONE,DEPTH_BIN,AREA_HA,REP_CARD,RAMP_CURRENT,RAMP_BASIC,MARI2011,MARI2014,TUT10_12,AS_SANCTUARY,bA_BENTHIC_REP_CARD,bBENTHIC_SEC_CODE,bGEN_MHI_STRUCTURE,bPROTECTION_DS,BENTHIC_BASIC,SAMOA_CLIMATE,BENTHIC_2018,NOTES,Juvpres.abs,NH,STRATANAME,REGION_YEAR,DB_RZ,n,sw,LATITUDE,LONGITUDE,MIN_DEPTH_M,MAX_DEPTH_M,HumanDen,Dist,N
DIVER,LIS-00795,10300,3,SSSS,42,14,HA1606,2016-09-18,2016,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Mid,11054.46672,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,11054,Lisianski_Forereef_Mid,NWHI_2016,Forereef_Mid,6,1842.33333333333,26.00296,-173.8982,5.486132,7.010058,0,4000,0
DIVER,LIS-00802,10319,3,SSSS,23,7.66666666666667,HA1606,2016-09-20,2016,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Mid,11054.46672,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,11054,Lisianski_Forereef_Mid,NWHI_2016,Forereef_Mid,6,1842.33333333333,26.06563,-173.9489,8.533984,10.66748,0,4000,1
DIVER,LIS-00804,10285,3,SSSS,22,7.33333333333333,HA1606,2016-09-17,2016,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Mid,11054.46672,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,11054,Lisianski_Forereef_Mid,NWHI_2016,Forereef_Mid,6,1842.33333333333,25.94903,-173.965,9.143554,10.97226,0,4000,0
DIVER,LIS-00805,10287,3,SSSS,15,5,HA1606,2016-09-17,2016,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Mid,11054.46672,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,11054,Lisianski_Forereef_Mid,NWHI_2016,Forereef_Mid,6,1842.33333333333,26.00798,-173.9903,7.619628,12.19141,0,4000,0
DIVER,LIS-00810,10301,3,SSSS,2,0.666666666666667,HA1606,2016-09-18,2016,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Shallow,5841.383859,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,5841,Lisianski_Forereef_Shallow,NWHI_2016,Forereef_Shallow,6,973.5,25.99809,-173.9034,2.743066,3.352636,0,4000,0
DIVER,LIS-00820,10316,3,SSSS,0,0,HA1606,2016-09-20,2016,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Shallow,5841.383859,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,0,5841,Lisianski_Forereef_Shallow,NWHI_2016,Forereef_Shallow,6,973.5,26.06578,-173.986,2.438281,3.047851,0,0,1
DIVER,LIS-00823,10314,3,SSSS,1,0.333333333333333,HA1606,2016-09-20,2016,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Shallow,5841.383859,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,5841,Lisianski_Forereef_Shallow,NWHI_2016,Forereef_Shallow,6,973.5,26.03723,-173.9656,3.352636,5.486132,0,4000,1
DIVER,LIS-00830,10315,3,SSSS,1,0.333333333333333,HA1606,2016-09-20,2016,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Shallow,5841.383859,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,5841,Lisianski_Forereef_Shallow,NWHI_2016,Forereef_Shallow,6,973.5,26.06712,-173.9834,2.743066,3.352636,0,0,1
DIVER,LIS-00834,10318,3,SSSS,23,7.66666666666667,HA1606,2016-09-20,2016,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Shallow,5841.383859,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,5841,Lisianski_Forereef_Shallow,NWHI_2016,Forereef_Shallow,6,973.5,26.0513,-173.9547,3.657422,4.571777,0,4000,1
DIVER,LIS-00838,10320,2,SSSS,3,1.5,HA1606,2016-09-20,2016,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Shallow,5841.383859,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,5841,Lisianski_Forereef_Shallow,NWHI_2016,Forereef_Shallow,6,973.5,26.01569,-173.9222,2.743066,3.657422,0,4000,0
DIVER,PHR-01020,10167,3,SSSS,36,12,HA1606,2016-09-09,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Deep,2427.794421,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,2428,Pearl & Hermes_Forereef_Deep,NWHI_2016,Forereef_Deep,5,485.6,27.78606,-175.773,20.72539,22.85888,0,4000,0
DIVER,PHR-01022,10142,3,SSSS,7,2.33333333333333,HA1606,2016-09-07,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Deep,2427.794421,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,2428,Pearl & Hermes_Forereef_Deep,NWHI_2016,Forereef_Deep,5,485.6,27.86261,-175.979,24.07802,27.43066,0,4000,0
DIVER,PHR-01024,10128,3,SSSS,18,6,HA1606,2016-09-06,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Deep,2427.794421,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,2428,Pearl & Hermes_Forereef_Deep,NWHI_2016,Forereef_Deep,5,485.6,27.95412,-175.8423,23.16367,24.38281,0,4000,0
DIVER,PHR-01033,10198,3,SSSS,11,3.66666666666667,HA1606,2016-09-11,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Deep,2427.794421,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,2428,Pearl & Hermes_Forereef_Deep,NWHI_2016,Forereef_Deep,5,485.6,27.81351,-176.0052,18.28711,19.81103,0,4000,0
DIVER,PHR-01045,10180,3,SSSS,11,3.66666666666667,HA1606,2016-09-10,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Deep,2427.794421,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,2428,Pearl & Hermes_Forereef_Deep,NWHI_2016,Forereef_Deep,5,485.6,27.91951,-175.7203,19.50625,20.72539,0,0,1
DIVER,PHR-01064,10143,3,SSSS,18,6,HA1606,2016-09-07,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Mid,5454.131479,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,5454,Pearl & Hermes_Forereef_Mid,NWHI_2016,Forereef_Mid,8,681.75,27.87231,-175.9595,12.19141,14.62969,0,4000,0
DIVER,PHR-01066,10129,3,SSSS,7,2.33333333333333,HA1606,2016-09-06,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Mid,5454.131479,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,5454,Pearl & Hermes_Forereef_Mid,NWHI_2016,Forereef_Mid,8,681.75,27.96439,-175.7821,9.753124,12.19141,0,4000,0
DIVER,PHR-01071,10145,3,SSSS,11,3.66666666666667,HA1606,2016-09-07,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Mid,5454.131479,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,5454,Pearl & Hermes_Forereef_Mid,NWHI_2016,Forereef_Mid,8,681.75,27.90525,-175.913,9.448339,10.97226,0,4000,0
DIVER,PHR-01075,10157,3,SSSS,33,11,HA1606,2016-09-08,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Mid,5454.131479,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,5454,Pearl & Hermes_Forereef_Mid,NWHI_2016,Forereef_Mid,8,681.75,27.76914,-175.89940000000001,14.3249,16.15361,0,0,1
DIVER,PHR-01076,10199,3,SSSS,1,0.333333333333333,HA1606,2016-09-11,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Mid,5454.131479,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,5454,Pearl & Hermes_Forereef_Mid,NWHI_2016,Forereef_Mid,8,681.75,27.79347,-175.9964,11.58183,12.80098,0,4000,0
DIVER,PHR-01093,10200,3,SSSS,12,4,HA1606,2016-09-11,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Mid,5454.131479,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,5454,Pearl & Hermes_Forereef_Mid,NWHI_2016,Forereef_Mid,8,681.75,27.77751,-175.9907,10.97226,12.80098,0,4000,0
DIVER,PHR-01095,10156,3,SSSS,13,4.33333333333333,HA1606,2016-09-08,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Mid,5454.131479,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,5454,Pearl & Hermes_Forereef_Mid,NWHI_2016,Forereef_Mid,8,681.75,27.76399,-175.9155,7.314843,9.753124,0,0,1
DIVER,PHR-01097,10168,3,SSSS,14,4.66666666666667,HA1606,2016-09-09,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Mid,5454.131479,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,5454,Pearl & Hermes_Forereef_Mid,NWHI_2016,Forereef_Mid,8,681.75,27.80817,-175.7607,13.71533,15.23926,0,4000,0
DIVER,PHR-01117,10183,3,SSSS,17,5.66666666666667,HA1606,2016-09-10,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Shallow,615.6033439,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,616,Pearl & Hermes_Forereef_Shallow,NWHI_2016,Forereef_Shallow,7,88,27.8336,-175.752,2.743066,4.876562,0,4000,0
DIVER,PHR-01121,10130,3,SSSS,6,2,HA1606,2016-09-06,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Shallow,615.6033439,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,616,Pearl & Hermes_Forereef_Shallow,NWHI_2016,Forereef_Shallow,7,88,27.94385,-175.8463,3.352636,5.181347,0,4000,0
DIVER,PHR-01122,10181,3,SSSS,1,0.333333333333333,HA1606,2016-09-10,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Shallow,615.6033439,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,616,Pearl & Hermes_Forereef_Shallow,NWHI_2016,Forereef_Shallow,7,88,27.8862,-175.7303,2.438281,4.876562,0,0,1
DIVER,PHR-01124,10182,3,SSSS,3,1,HA1606,2016-09-10,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Shallow,615.6033439,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,616,Pearl & Hermes_Forereef_Shallow,NWHI_2016,Forereef_Shallow,7,88,27.85766,-175.7405,2.438281,4.266992,0,4000,0
DIVER,PHR-01129,10131,3,SSSS,7,2.33333333333333,HA1606,2016-09-06,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Shallow,615.6033439,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,616,Pearl & Hermes_Forereef_Shallow,NWHI_2016,Forereef_Shallow,7,88,27.93137,-175.8716,2.133496,4.571777,0,4000,0
DIVER,PHR-01138,10201,3,SSSS,3,1,HA1606,2016-09-11,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Shallow,615.6033439,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,616,Pearl & Hermes_Forereef_Shallow,NWHI_2016,Forereef_Shallow,7,88,27.75924,-175.9679,3.352636,4.876562,0,4000,1
DIVER,PHR-01139,10144,3,SSSS,14,4.66666666666667,HA1606,2016-09-07,2016,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Shallow,615.6033439,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,616,Pearl & Hermes_Forereef_Shallow,NWHI_2016,Forereef_Shallow,7,88,27.89574,-175.933,3.657422,4.571777,0,4000,0
DIVER,WAK-00594,10577,3,SSSS,2,0.666666666666667,HA1701,2017-04-23,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Deep,59.48386537,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,238,Wake_Forereef_Deep,WAKE_2017,Forereef_Deep,7,34,19.30301,166.6506,18.28711,22.24931,6,4000,0
DIVER,WAK-00596,10575,3,SSSS,18,6,HA1701,2017-04-23,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Deep,59.48386537,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,238,Wake_Forereef_Deep,WAKE_2017,Forereef_Deep,7,34,19.29536,166.6008,19.20146,21.03017,6,4000,0
DIVER,WAK-00605,10525,3,SSSS,0,0,HA1701,2017-04-20,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Deep,59.48386537,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,0,238,Wake_Forereef_Deep,WAKE_2017,Forereef_Deep,7,34,19.31283,166.5941,21.63974,24.99238,6,4000,0
DIVER,WAK-00606,10564,1,SSSS,0,0,HA1701,2017-04-22,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Deep,59.48386537,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,0,238,Wake_Forereef_Deep,WAKE_2017,Forereef_Deep,7,34,19.31559,166.6438,20.72539,24.38281,6,4000,0
DIVER,WAK-00618,10548,3,SSSS,6,2,HA1701,2017-04-22,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Deep,59.48386537,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,238,Wake_Forereef_Deep,WAKE_2017,Forereef_Deep,7,34,19.27103,166.6496,19.20146,23.77324,6,4000,0
DIVER,WAK-00626,10545,3,SSSS,5,1.66666666666667,HA1701,2017-04-21,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Deep,59.48386537,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,238,Wake_Forereef_Deep,WAKE_2017,Forereef_Deep,7,34,19.31568,166.6334,19.20146,23.46845,6,4000,0
DIVER,WAK-00635,10579,3,SSSS,5,1.66666666666667,HA1701,2017-04-23,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Deep,59.48386537,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,238,Wake_Forereef_Deep,WAKE_2017,Forereef_Deep,7,34,19.28158,166.6566,19.20146,23.16367,6,4000,0
DIVER,WAK-00656,10531,3,SSSS,5,1.66666666666667,HA1701,2017-04-21,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Mid,102.27728690000001,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,409,Wake_Forereef_Mid,WAKE_2017,Forereef_Mid,11,37.1818181818182,19.2897,166.6106,10.66748,14.3249,6,4000,0
DIVER,WAK-00661,10581,3,SSSS,3,1,HA1701,2017-04-23,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Mid,102.27728690000001,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,409,Wake_Forereef_Mid,WAKE_2017,Forereef_Mid,11,37.1818181818182,19.28937,166.6571,12.49619,16.76318,6,4000,0
DIVER,WAK-00668,10530,3,SSSS,0,0,HA1701,2017-04-21,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Shallow,117.9897305,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,0,472,Wake_Forereef_Shallow,WAKE_2017,Forereef_Shallow,10,47.2,19.28362,166.6187,1.828711,4.266992,6,4000,0
DIVER,WAK-00675,10529,3,SSSS,2,0.666666666666667,HA1701,2017-04-21,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Mid,102.27728690000001,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,409,Wake_Forereef_Mid,WAKE_2017,Forereef_Mid,11,37.1818181818182,19.27945,166.6308,11.58183,15.54404,6,4000,0
DIVER,WAK-00679,10527,3,SSSS,2,0.666666666666667,HA1701,2017-04-20,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Mid,102.27728690000001,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,409,Wake_Forereef_Mid,WAKE_2017,Forereef_Mid,11,37.1818181818182,19.30171,166.5954,12.49619,15.54404,6,4000,0
DIVER,WAK-00688,10546,3,SSSS,9,3,HA1701,2017-04-21,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Mid,102.27728690000001,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,409,Wake_Forereef_Mid,WAKE_2017,Forereef_Mid,11,37.1818181818182,19.31672,166.626,10.66748,14.93447,6,4000,0
DIVER,WAK-00700,10549,3,SSSS,0,0,HA1701,2017-04-22,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Mid,102.27728690000001,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,0,409,Wake_Forereef_Mid,WAKE_2017,Forereef_Mid,11,37.1818181818182,19.27269,166.6471,14.62969,16.76318,6,4000,0
DIVER,WAK-00706,10550,3,SSSS,4,1.33333333333333,HA1701,2017-04-22,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Mid,102.27728690000001,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,409,Wake_Forereef_Mid,WAKE_2017,Forereef_Mid,11,37.1818181818182,19.27495,166.6423,7.010058,12.49619,6,4000,0
DIVER,WAK-00707,10565,3,SSSS,2,0.666666666666667,HA1701,2017-04-22,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Mid,102.27728690000001,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,409,Wake_Forereef_Mid,WAKE_2017,Forereef_Mid,11,37.1818181818182,19.31384,166.6477,10.05791,12.19141,6,4000,0
DIVER,WAK-00711,10576,3,SSSS,2,0.666666666666667,HA1701,2017-04-23,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Mid,102.27728690000001,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,409,Wake_Forereef_Mid,WAKE_2017,Forereef_Mid,11,37.1818181818182,19.31732,166.5995,8.533984,10.97226,6,4000,0
DIVER,WAK-00713,10580,3,SSSS,1,0.333333333333333,HA1701,2017-04-23,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Mid,102.27728690000001,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,409,Wake_Forereef_Mid,WAKE_2017,Forereef_Mid,11,37.1818181818182,19.30006,166.6511,10.66748,13.71533,6,4000,0
DIVER,WAK-00714,10566,3,SSSS,3,1,HA1701,2017-04-22,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Mid,102.27728690000001,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,409,Wake_Forereef_Mid,WAKE_2017,Forereef_Mid,11,37.1818181818182,19.31597,166.6383,10.05791,10.97226,6,4000,0
DIVER,WAK-00718,10532,3,SSSS,1,0.333333333333333,HA1701,2017-04-21,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Shallow,117.9897305,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,472,Wake_Forereef_Shallow,WAKE_2017,Forereef_Shallow,10,47.2,19.28784,166.6135,1.828711,4.266992,6,4000,0
DIVER,WAK-00735,10568,3,SSSS,4,1.33333333333333,HA1701,2017-04-22,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Shallow,117.9897305,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,472,Wake_Forereef_Shallow,WAKE_2017,Forereef_Shallow,10,47.2,19.31387,166.6463,3.962207,5.790917,6,4000,0
DIVER,WAK-00752,10551,3,SSSS,9,3,HA1701,2017-04-22,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Shallow,117.9897305,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,472,Wake_Forereef_Shallow,WAKE_2017,Forereef_Shallow,10,47.2,19.27263,166.648,3.962207,6.095703,6,4000,0
DIVER,WAK-00763,10578,3,SSSS,4,1.33333333333333,HA1701,2017-04-23,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Shallow,117.9897305,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,472,Wake_Forereef_Shallow,WAKE_2017,Forereef_Shallow,10,47.2,19.29754,166.6521,3.047851,5.486132,6,4000,0
DIVER,WAK-00764,10528,3,SSSS,6,2,HA1701,2017-04-20,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Shallow,117.9897305,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,472,Wake_Forereef_Shallow,WAKE_2017,Forereef_Shallow,10,47.2,19.32168,166.6042,2.133496,3.962207,6,4000,0
DIVER,WAK-00766,10582,3,SSSS,7,2.33333333333333,HA1701,2017-04-23,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Shallow,117.9897305,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,472,Wake_Forereef_Shallow,WAKE_2017,Forereef_Shallow,10,47.2,19.27897,166.6557,3.962207,6.095703,6,4000,0
DIVER,WAK-00768,10547,3,SSSS,9,3,HA1701,2017-04-21,2017,WAKE,Pacific Remote Island Areas,Wake,WAK,Wake,Forereef,Shallow,117.9897305,Wake,Wake,Wake,NOT,NOT,NOT,NOT,WAK,WAK,NOT,PRIMNM,WAK,NOT,Wake,,1,472,Wake_Forereef_Shallow,WAKE_2017,Forereef_Shallow,10,47.2,19.31512,166.6356,3.657422,6.095703,6,4000,0
