"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","new_MIN_DEPTH_M","new_MAX_DEPTH_M","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","CCA","CORAL","EMA","HAL","I","MA","SC","SED","TURF","N","new.N"
10000,"OAH-02391",2016,2016-08-18,"HA1606","2016","RAMP_BASIC","OAH_SOUTH",0,7.3,7.3,"CNET","MHI","Oahu",0,0,21.311209,-158.125831,"Forereef","Mid",0.666666666666667,2.33333333333333,8.33333333333333,0.333333333333333,0,4,0,1,83.3333333333333,300,300
10001,"OAH-02460",2016,2016-08-18,"HA1606","2016","RAMP_BASIC","OAH_SOUTH",0,22.1,23,"CNET","MHI","Oahu",0,0,21.341493,-158.139885,"Forereef","Deep",4.62962962962963,22.5308641975309,9.25925925925926,0,0,0,0,11.1111111111111,52.4691358024691,330,324
10002,"OAH-02418",2016,2016-08-18,"HA1606","2016","RAMP_BASIC","OAH_SOUTH",0,2.8,3.6,"CNET","MHI","Oahu",0,0,21.36039,-158.133699,"Forereef","Shallow",0.344827586206897,1.03448275862069,0,0,0,1.37931034482759,0,1.03448275862069,96.2068965517241,300,290
10003,"OAH-02408",2016,2016-08-18,"HA1606","2016","RAMP_BASIC","OAH_SOUTH",0,8.8,9.4,"CNET","MHI","Oahu",0,0,21.415681,-158.18632,"Forereef","Mid",1.26182965299685,4.10094637223975,7.88643533123028,0,0,0.315457413249211,0,0,86.4353312302839,320,317
10004,"OAH-02390",2016,2016-08-18,"HA1606","2016","RAMP_BASIC","OAH_SOUTH",0,15.2,16,"CNET","MHI","Oahu",0,0,21.428016,-158.195502,"Forereef","Mid",0,1,3.66666666666667,0,0,3.33333333333333,0,4.66666666666667,87.3333333333333,300,300
10005,"OAH-02594",2016,2016-08-19,"HA1606","2016","RAMP_BASIC","OAH_KAENA",0,20.4206,21.63974,"CNET","MHI","Oahu",0,0,21.568485,-158.278243,"Forereef","Deep",0.338983050847458,4.06779661016949,9.15254237288136,0,0,0,0,18.3050847457627,68.135593220339,300,295
10006,"OAH-02605",2016,2016-08-19,"HA1606","2016","RAMP_BASIC","OAH_KAENA",0,11.58183,12.49619,"CNET","MHI","Oahu",0,0,21.564816,-158.267199,"Forereef","Mid",0,1.01351351351351,5.06756756756757,0,0,0,0,0.337837837837838,93.5810810810811,300,296
10007,"OAH-02597",2016,2016-08-19,"HA1606","2016","RAMP_BASIC","OAH_KAENA",0,5.181347,5.790917,"CNET","MHI","Oahu",0,0,21.557504,-158.254227,"Forereef","Shallow",5.19031141868512,5.19031141868512,11.4186851211073,0,0,0.346020761245675,0,1.03806228373702,76.8166089965398,300,289
10008,"OAH-02843",2016,2016-08-19,"HA1606","2016","RAMP_BASIC","OAH_SOUTH",0,8.229198,8.533984,"CNET","MHI","Oahu",0,0,21.45644,-158.214246,"Forereef","Mid",0,3.67892976588629,5.01672240802676,0.334448160535117,0,0,0,0,90.9698996655518,300,299
10009,"OAH-02461",2016,2016-08-19,"HA1606","2016","RAMP_BASIC","OAH_SOUTH",0,25.5,25.6,"CNET","MHI","Oahu",0,0,21.547161,-158.252005,"Forereef","Deep",0,1.25,2.5,0,0,0.9375,0,35.3125,60,320,320
10010,"OAH-02406",2016,2016-08-19,"HA1606","2016","RAMP_BASIC","OAH_SOUTH",0,11.6,11.6,"CNET","MHI","Oahu",0,0,21.501435,-158.236933,"Forereef","Mid",0.333333333333333,1.33333333333333,4,1,0,1.33333333333333,0,0.666666666666667,91.3333333333333,300,300
10011,"OAH-02416",2016,2016-08-19,"HA1606","2016","RAMP_BASIC","OAH_SOUTH",0,3.3,3.4,"CNET","MHI","Oahu",0,0,21.46914,-158.219437,"Forereef","Shallow",0.632911392405063,3.16455696202532,13.6075949367089,0,0.316455696202532,0,0,16.1392405063291,66.1392405063291,320,316
10012,"OAH-02412",2016,2016-08-19,"HA1606","2016","RAMP_BASIC","OAH_SOUTH",0,4.7,5.2,"CNET","MHI","Oahu",0,0,21.451023,-158.202334,"Forereef","Shallow",0,0.338983050847458,1.01694915254237,0,0,0,0,3.72881355932203,94.9152542372881,300,295
10015,"OAH-00021",2016,2016-08-18,"HA1606","2016","RAMP_BASIC","OAH_SOUTH",0,14.62968607,14.62968607,"CNET","MHI","Oahu",0,0,21.30557,-158.12621,"Forereef",NA,0.949367088607595,1.58227848101266,14.873417721519,0.632911392405063,0,4.11392405063291,0,0,77.8481012658228,320,316
10019,"OAH-02749",2016,2016-08-20,"HA1606","2016","RAMP_BASIC","OAH_NORTH",0,20.4206,21.33496,"CNET","MHI","Oahu",0,0,21.588871,-158.159412,"Forereef","Deep",0.333333333333333,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0,10.6666666666667,87.6666666666667,300,300
10020,"OAH-02643",2016,2016-08-20,"HA1606","2016","RAMP_BASIC","OAH_KAENA",0,3.962207,5.181347,"CNET","MHI","Oahu",0,0,21.587846,-158.177175,"Forereef","Shallow",0.677966101694915,8.47457627118644,4.06779661016949,0,0,6.10169491525424,0,0,80.6779661016949,300,295
10021,"OAH-02588",2016,2016-08-20,"HA1606","2016","RAMP_BASIC","OAH_KAENA",0,21.33496,23.16367,"CNET","MHI","Oahu",0,0,21.592206,-158.189174,"Forereef","Deep",0.307692307692308,13.2307692307692,9.23076923076923,0,0,1.84615384615385,0,3.38461538461538,72,330,325
10022,"OAH-02621",2016,2016-08-20,"HA1606","2016","RAMP_BASIC","OAH_KAENA",0,8.229198,9.448339,"CNET","MHI","Oahu",0,0,21.588474,-158.212036,"Forereef","Mid",0,0.666666666666667,1,0,0,5,0,3,90.3333333333333,300,300
10023,"OAH-02322",2016,2016-08-20,"HA1606","2016","RAMP_BASIC","OAH_NORTH",0,21.3,22.7,"CNET","MHI","Oahu",0,0,21.621528,-158.10004,"Forereef","Deep",1.5625,3.75,7.1875,1.25,0,3.4375,0,4.375,78.4375,320,320
10024,"OAH-02330",2016,2016-08-20,"HA1606","2016","RAMP_BASIC","OAH_NORTH",0,23.9,24.6,"CNET","MHI","Oahu",0,0,21.680705,-158.056404,"Forereef","Deep",1,8,1.33333333333333,0,0,2.66666666666667,0,2,85,300,300
10025,"OAH-02351",2016,2016-08-20,"HA1606","2016","RAMP_BASIC","OAH_NORTH",0,10.1,10.7,"CNET","MHI","Oahu",0,0,21.669815,-158.060849,"Forereef","Mid",0,0,3.75,0,0,6.5625,0,0.3125,89.375,320,320
10026,"OAH-02337",2016,2016-08-20,"HA1606","2016","RAMP_BASIC","OAH_NORTH",0,13,15.6,"CNET","MHI","Oahu",0,0,21.661396,-158.059957,"Forereef","Mid",0.666666666666667,2,3,0,0.333333333333333,8,0,1.33333333333333,84.6666666666667,300,300
10027,"OAH-02365",2016,2016-08-20,"HA1606","2016","RAMP_BASIC","OAH_NORTH",0,8.8,9.4,"CNET","MHI","Oahu",0,0,21.630035,-158.08193,"Forereef","Mid",0.9375,2.1875,3.75,0.3125,0,3.75,0,8.75,80.3125,320,320
10028,"OAH-02383",2016,2016-08-20,"HA1606","2016","RAMP_BASIC","OAH_NORTH",0,4.5,4.6,"CNET","MHI","Oahu",0,0,21.628116,-158.07916,"Forereef","Shallow",2.34113712374582,1.33779264214047,32.4414715719064,0,0,5.01672240802676,0,3.01003344481605,55.8528428093645,300,299
10029,"OAH-02347",2016,2016-08-20,"HA1606","2016","RAMP_BASIC","OAH_NORTH",0,7.6,8.5,"CNET","MHI","Oahu",0,0,21.618759,-158.098195,"Forereef","Mid",0.3125,4.0625,5.3125,0.3125,0,7.8125,0,0,82.1875,320,320
10030,"OAH-02758",2016,2016-08-20,"HA1606","2016","RAMP_BASIC","OAH_NORTH",0,19.20146,22.85888,"CNET","MHI","Oahu",0,0,21.603616,-158.110791,"Forereef","Deep",0.338983050847458,0,0.677966101694915,0,0,7.45762711864407,0,3.05084745762712,88.4745762711865,300,295
10031,"OAH-02781",2016,2016-08-20,"HA1606","2016","RAMP_BASIC","OAH_NORTH",0,11.27705,12.80098,"CNET","MHI","Oahu",0,0,21.645858,-158.06688,"Forereef","Mid",3.04054054054054,4.05405405405405,7.43243243243243,0,0,0.675675675675676,0,1.35135135135135,83.4459459459459,300,296
10032,"OAH-02794",2016,2016-08-20,"HA1606","2016","RAMP_BASIC","OAH_NORTH",0,4.266992,4.876562,"CNET","MHI","Oahu",0,0,21.69301,-158.024844,"Forereef","Shallow",4.71380471380471,8.75420875420875,9.42760942760943,0,0,0.336700336700337,0,7.40740740740741,69.3602693602694,300,297
10033,"OAH-02766",2016,2016-08-20,"HA1606","2016","RAMP_BASIC","OAH_NORTH",0,7.619628,8.533984,"CNET","MHI","Oahu",0,0,21.676826,-158.047605,"Forereef","Mid",2.35690235690236,2.02020202020202,15.8249158249158,0.336700336700337,0,1.34680134680135,0,1.34680134680135,76.7676767676768,300,297
10034,"OAH-02796",2016,2016-08-20,"HA1606","2016","RAMP_BASIC","OAH_NORTH",0,3.352636,3.657422,"CNET","MHI","Oahu",0,0,21.620516,-158.088704,"Forereef","Shallow",0,0,1.67224080267559,0,0,0,0,6.35451505016722,91.9732441471572,300,299
10039,"KAH-00321",2016,2016-08-21,"HA1606","2016","RAMP_BASIC","KAH_NORTH",0,9.448339,12.19141,"CNET","MHI","Kahoolawe",0,0,20.595952,-156.553572,"Forereef","Mid",0.677966101694915,58.6440677966102,8.8135593220339,0,0,6.10169491525424,0,0.677966101694915,25.0847457627119,300,295
10040,"KAH-00419",2016,2016-08-21,"HA1606","2016","RAMP_BASIC","KAH_SOUTH",0,11.58183,14.62969,"CNET","MHI","Kahoolawe",0,0,20.512691,-156.543043,"Forereef","Mid",2.34113712374582,9.03010033444816,6.02006688963211,0,0,4.68227424749164,0,5.68561872909699,72.2408026755853,300,299
10041,"KAH-00362",2016,2016-08-21,"HA1606","2016","RAMP_BASIC","KAH_SOUTH",0,10.66748,14.02012,"CNET","MHI","Kahoolawe",0,0,20.513054,-156.609834,"Forereef","Mid",0.337837837837838,10.472972972973,7.77027027027027,0.675675675675676,0,3.04054054054054,0,0,77.7027027027027,300,296
10042,"KAH-00334",2016,2016-08-21,"HA1606","2016","RAMP_BASIC","KAH_SOUTH",0,3.962207,5.790917,"CNET","MHI","Kahoolawe",0,0,20.50641,-156.682167,"Forereef","Shallow",0.673400673400673,3.03030303030303,3.03030303030303,0,0,0.673400673400673,0,1.01010101010101,91.5824915824916,300,297
10044,"KAH-00163",2016,2016-08-21,"HA1606","2016","RAMP_BASIC","KAH_SOUTH",0,22.4,25,"CNET","MHI","Kahoolawe",0,0,20.526242,-156.530687,"Forereef","Deep",2.73972602739726,6.50684931506849,11.3013698630137,0.684931506849315,0.342465753424658,6.84931506849315,0,9.93150684931507,61.6438356164384,300,292
10045,"KAH-00198",2016,2016-08-21,"HA1606","2016","RAMP_BASIC","KAH_SOUTH",0,14.1,15.6,"CNET","MHI","Kahoolawe",0,0,20.510727,-156.545882,"Forereef","Mid",0.335570469798658,4.02684563758389,4.02684563758389,0,0,4.02684563758389,0,1.67785234899329,85.9060402684564,300,298
10046,"KAH-00178",2016,2016-08-21,"HA1606","2016","RAMP_BASIC","KAH_SOUTH",0,16.2,23.1,"CNET","MHI","Kahoolawe",0,0,20.51379,-156.621091,"Forereef","Deep",5.46075085324232,2.38907849829352,12.9692832764505,0,0,3.7542662116041,0,13.3105802047782,62.1160409556314,300,293
10047,"KAH-00119",2016,2016-08-21,"HA1606","2016","RAMP_BASIC","KAH_SOUTH",0,3.2,5.8,"CNET","MHI","Kahoolawe",0,0,20.51524,-156.646965,"Forereef","Shallow",0,0.668896321070234,0.334448160535117,0,0,0,0,0.334448160535117,98.6622073578595,300,299
10048,"KAH-00123",2016,2016-08-21,"HA1606","2016","RAMP_BASIC","KAH_SOUTH",0,4.6,6.4,"CNET","MHI","Kahoolawe",0,0,20.502835,-156.668186,"Forereef","Shallow",2.69360269360269,6.3973063973064,7.40740740740741,0,0,1.34680134680135,0,1.68350168350168,80.4713804713805,300,297
10049,"KAH-00145",2016,2016-08-21,"HA1606","2016","RAMP_BASIC","KAH_SOUTH",0,9.1,11,"CNET","MHI","Kahoolawe",0,0,20.516105,-156.692717,"Forereef","Mid",0,1.33333333333333,0.666666666666667,0,0.333333333333333,1,0,12,84.6666666666667,300,300
10050,"KAH-00146",2016,2016-08-21,"HA1606","2016","RAMP_BASIC","KAH_NORTH",0,18.2,25.8,"CNET","MHI","Kahoolawe",0,0,20.556635,-156.547118,"Forereef","Deep",0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0,32,66.3333333333333,300,300
10051,"KAH-00127",2016,2016-08-21,"HA1606","2016","RAMP_BASIC","KAH_SOUTH",0,4.2,7.3,"CNET","MHI","Kahoolawe",0,0,20.521888,-156.538552,"Forereef","Shallow",5.68561872909699,1.67224080267559,11.0367892976589,0,0,2.0066889632107,0,0.334448160535117,79.2642140468227,300,299
10052,"KAH-00128",2016,2016-08-21,"HA1606","2016","RAMP_BASIC","KAH_SOUTH",0,12.4,14.5,"CNET","MHI","Kahoolawe",0,0,20.51067,-156.576497,"Forereef","Mid",2.82131661442006,6.89655172413793,10.0313479623824,0,0,6.58307210031348,0,0.313479623824451,73.3542319749216,320,319
10053,"KAH-00172",2016,2016-08-21,"HA1606","2016","RAMP_BASIC","KAH_SOUTH",0,3,7,"CNET","MHI","Kahoolawe",0,0,20.510992,-156.591332,"Forereef","Shallow",6.8259385665529,0.341296928327645,5.11945392491468,0,0,0,0,0,87.7133105802048,300,293
10054,"KAH-00181",2016,2016-08-21,"HA1606","2016","RAMP_BASIC","KAH_SOUTH",0,19.1,25.8,"CNET","MHI","Kahoolawe",0,0,20.50989,-156.62939,"Forereef","Deep",3.44827586206897,3.44827586206897,5.64263322884013,0,0,3.44827586206897,0,18.1818181818182,65.8307210031348,320,319
10055,"KAH-00106",2016,2016-08-21,"HA1606","2016","RAMP_BASIC","KAH_SOUTH",0,10.9,12.4,"CNET","MHI","Kahoolawe",0,0,20.501329,-156.67726,"Forereef","Mid",4.71698113207547,10.6918238993711,16.9811320754717,0.314465408805031,0,6.28930817610063,0,0.628930817610063,60.377358490566,320,318
10056,"OAH-02214",2016,2016-08-22,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,24.5,24.7,"CNET","MHI","Oahu",0,0,21.449673,-157.718463,"Forereef","Deep",0.323624595469256,29.126213592233,8.41423948220065,0,0.647249190938511,7.44336569579288,0,6.47249190938511,47.5728155339806,310,309
10057,"OAH-02223",2016,2016-08-22,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,12.7,13.7,"CNET","MHI","Oahu",0,0,21.409548,-157.708981,"Forereef","Mid",2.5,40.3125,15.625,0,0.625,0.625,0,0,40.3125,320,320
10058,"OAH-02239",2016,2016-08-22,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,4.8,6.1,"CNET","MHI","Oahu",0,0,21.388311,-157.695595,"Forereef","Shallow",7.74193548387097,1.29032258064516,47.741935483871,0,0,1.93548387096774,0,0.645161290322581,40.6451612903226,310,310
10059,"OAH-02264",2016,2016-08-22,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,4.5,5.5,"CNET","MHI","Oahu",0,0,21.383864,-157.694639,"Forereef","Shallow",6.26959247648903,0.940438871473354,36.0501567398119,0,0,6.26959247648903,0,5.64263322884013,44.8275862068966,320,319
10060,"OAH-02270",2016,2016-08-22,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,4.5,4.9,"CNET","MHI","Oahu",0,0,21.364816,-157.687778,"Forereef","Shallow",6.60377358490566,2.83018867924528,25.7861635220126,0,0,2.83018867924528,0,9.74842767295597,52.2012578616352,320,318
10061,"OAH-02236",2016,2016-08-22,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,12.4,12.8,"CNET","MHI","Oahu",0,0,21.3431,-157.675507,"Forereef","Mid",2.8125,37.8125,8.4375,0,0,2.5,0,0.3125,48.125,320,320
10062,"OAH-02518",2016,2016-08-22,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,19.81103,22.5541,"CNET","MHI","Oahu",0,0,21.432877,-157.71756,"Forereef","Deep",0,31.3333333333333,13,0.333333333333333,0,1,0,1,53.3333333333333,300,300
10063,"OAH-02564",2016,2016-08-22,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,4.737824,4.923621,"CNET","MHI","Oahu",0,0,21.407401,-157.732242,"Forereef","Shallow",0,0,3,5,0,8.66666666666667,0,53,30.3333333333333,300,300
10064,"OAH-02521",2016,2016-08-22,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,3.962207,4.571777,"CNET","MHI","Oahu",0,0,21.387369,-157.690627,"Forereef","Mid",0,26.1016949152542,1.69491525423729,0,0,0,0,0.338983050847458,71.864406779661,300,295
10065,"OAH-02556",2016,2016-08-22,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,4.571777,5.181347,"CNET","MHI","Oahu",0,0,21.367596,-157.688619,"Forereef","Shallow",6,1.66666666666667,18.3333333333333,0,0,0.333333333333333,0,1.66666666666667,72,300,300
10066,"OAH-02538",2016,2016-08-22,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,11.88662,12.49619,"CNET","MHI","Oahu",0,0,21.330579,-157.660273,"Forereef","Mid",0.334448160535117,12.7090301003344,2.67558528428094,0,0,0.334448160535117,0,2.34113712374582,81.6053511705686,300,299
10067,"OAH-02235",2016,2016-08-22,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,14.8,15,"CNET","MHI","Oahu",0,0,21.425023,-157.7208,"Forereef","Mid",0.671140939597315,36.5771812080537,12.0805369127517,0,0,3.02013422818792,0,0,47.6510067114094,300,298
10068,"OAH-02251",2016,2016-08-22,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,3.6,5.1,"CNET","MHI","Oahu",0,0,21.406385,-157.720529,"Forereef","Shallow",8.66666666666667,8,34.6666666666667,0,0,2.66666666666667,0,2.33333333333333,43.6666666666667,300,300
10069,"OAH-02217",2016,2016-08-22,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,25.2,25.5,"CNET","MHI","Oahu",0,0,21.395322,-157.686687,"Forereef","Deep",1.67785234899329,9.39597315436242,2.3489932885906,0,0,1.67785234899329,0,1.67785234899329,83.2214765100671,300,298
10070,"OAH-02237",2016,2016-08-22,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,10.9,12.6,"CNET","MHI","Oahu",0,0,21.394147,-157.695357,"Forereef","Mid",0,24.1830065359477,11.1111111111111,0,1.63398692810458,1.63398692810458,0,0.65359477124183,60.7843137254902,310,306
10072,"OAH-02206",2016,2016-08-22,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,19.7,19.8,"CNET","MHI","Oahu",0,0,21.283406,-157.653959,"Forereef","Deep",1.34680134680135,11.4478114478114,6.73400673400673,0,0,8.08080808080808,0,15.4882154882155,56.9023569023569,300,297
10073,"OAH-02650",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,20.4206,21.33496,"CNET","MHI","Oahu",0,0,21.482462,-157.780487,"Forereef","Deep",0.334448160535117,33.1103678929766,4.68227424749164,0.334448160535117,0,1.33779264214047,0,0,60.2006688963211,300,299
10074,"OAH-02687",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,12.49619,13.10576,"CNET","MHI","Oahu",0,0,21.531464,-157.820371,"Forereef","Mid",1.00671140939597,4.69798657718121,10.0671140939597,0,0,7.71812080536913,0,0,76.510067114094,300,298
10075,"OAH-02729",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,5.790917,6.095703,"CNET","MHI","Oahu",0,0,21.567034,-157.851768,"Forereef","Shallow",1.34228187919463,5.36912751677852,15.7718120805369,0,0,1.34228187919463,0.335570469798658,0,75.8389261744966,300,298
10076,"OAH-02667",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,12.19141,12.49619,"CNET","MHI","Oahu",0,0,21.596268,-157.877864,"Forereef","Mid",2.68456375838926,13.0872483221477,13.4228187919463,0,0,4.36241610738255,0,1.00671140939597,65.4362416107383,300,298
10077,"OAH-02739",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,5.790917,6.095703,"CNET","MHI","Oahu",0,0,21.608744,-157.891535,"Forereef","Shallow",4.69798657718121,9.06040268456376,17.7852348993289,0,0,2.3489932885906,0,2.3489932885906,63.758389261745,300,298
10078,"OAH-02281",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,10.9,12.1,"CNET","MHI","Oahu",0,0,21.509545,-157.806326,"Forereef","Mid",5.01672240802676,51.1705685618729,35.4515050167224,0,0.334448160535117,0.334448160535117,0,0,7.69230769230769,300,299
10079,"OAH-02282",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,8.2,8.8,"CNET","MHI","Oahu",0,0,21.551156,-157.833258,"Forereef","Mid",13.166144200627,1.25391849529781,38.2445141065831,0,0,11.5987460815047,0,0,35.7366771159875,320,319
10081,"OAH-02298",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,9.1,9.1,"CNET","MHI","Oahu",0,0,21.578769,-157.860421,"Forereef","Mid",7.04697986577181,3.69127516778524,41.9463087248322,0,0,4.69798657718121,0,0.335570469798658,42.2818791946309,300,298
10082,"OAH-02306",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,4.5,5.5,"CNET","MHI","Oahu",0,0,21.577336,-157.865536,"Forereef","Shallow",13.758389261745,9.39597315436242,71.4765100671141,1.67785234899329,0,1.34228187919463,0,0,2.3489932885906,300,298
10083,"OAH-02316",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,5.2,6.1,"CNET","MHI","Oahu",0,0,21.592015,-157.880249,"Forereef","Shallow",2.36486486486486,13.5135135135135,11.4864864864865,0.337837837837838,0,2.02702702702703,0,0,70.2702702702703,300,296
10084,"OAH-02276",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,28.5,28.5,"CNET","MHI","Oahu",0,0,21.465658,-157.744369,"Forereef","Deep",11.4093959731544,7.04697986577181,17.1140939597315,0,0,4.69798657718121,0,2.01342281879195,57.7181208053691,300,298
10085,"OAH-02299",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,15.8,16.1,"CNET","MHI","Oahu",0,0,21.477866,-157.776844,"Forereef","Mid",5.64263322884013,40.1253918495298,21.6300940438871,0,0,0.940438871473354,0,0,31.6614420062696,320,319
10086,"OAH-02292",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,7.5,8.7,"CNET","MHI","Oahu",0,0,21.494807,-157.80389,"Forereef","Mid",19.3220338983051,37.9661016949153,22.3728813559322,0,0,0.338983050847458,0,0.338983050847458,19.6610169491525,300,295
10087,"OAH-02310",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,3.9,4.8,"CNET","MHI","Oahu",0,0,21.564413,-157.853435,"Forereef","Shallow",13.4375,7.1875,51.5625,1.875,0,1.5625,0,0,24.375,320,320
10088,"OAH-02287",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,10.6,11.8,"CNET","MHI","Oahu",0,0,21.593961,-157.876924,"Forereef","Mid",9.6875,9.0625,54.375,0.9375,0,6.5625,0,0.3125,19.0625,320,320
10089,"OAH-02304",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,5.3,6.1,"CNET","MHI","Oahu",0,0,21.500692,-157.816888,"Forereef","Shallow",4.12371134020619,26.8041237113402,5.49828178694158,0,0,4.12371134020619,0,4.12371134020619,55.3264604810997,300,291
10091,"OAH-00471",2016,2016-08-23,"HA1606","2016","RAMP_BASIC","OAH_NE",0,14.62968607,14.62968607,"CNET","MHI","Oahu",0,0,21.50842,-157.80524,NA,NA,3.76569037656904,32.2175732217573,7.53138075313808,1.67364016736402,0,3.76569037656904,0,0.418410041841004,50.6276150627615,240,239
10092,"OAH-02569",2016,2016-08-24,"HA1606","2016","RAMP_BASIC","OAH_EAST",0,21.94453,25.29717,"CNET","MHI","Oahu",0,0,21.259097,-157.702273,"Forereef","Deep",0.677966101694915,0.677966101694915,3.72881355932203,0,0,0,0,9.15254237288136,85.7627118644068,300,295
10097,"FFS-01301",2016,2016-08-31,"HA1606","2016","RAMP_BASIC","French Frigate",0,13.71533,15.23926,"CNET","NWHI","French Frigate",0,0,23.841573,-166.323977,"Protected Slope","Mid",12.5850340136054,43.8775510204082,3.06122448979592,1.70068027210884,0,0.340136054421769,0,2.38095238095238,36.0544217687075,300,294
10098,"FFS-01266",2016,2016-09-01,"HA1606","2016","RAMP_BASIC","French Frigate",0,22.5541,23.46845,"CNET","NWHI","French Frigate",0,0,23.718943,-166.337873,"Protected Slope","Deep",1.03448275862069,1.72413793103448,2.75862068965517,0,0,0,0,3.10344827586207,91.3793103448276,300,290
10099,"FFS-01284",2016,2016-09-01,"HA1606","2016","RAMP_BASIC","French Frigate",0,6.095703,7.619628,"CNET","NWHI","French Frigate",0,0,23.639877,-166.178638,"Forereef","Mid",1.71821305841924,28.5223367697594,1.71821305841924,0,0.343642611683849,0,0,6.52920962199313,61.1683848797251,300,291
10100,"FFS-01302",2016,2016-09-01,"HA1606","2016","RAMP_BASIC","French Frigate",0,14.3249,16.15361,"CNET","NWHI","French Frigate",0,0,23.671752,-166.257493,"Protected Slope","Mid",3.35570469798658,44.2953020134228,1.34228187919463,0,0,0,0,18.7919463087248,32.2147651006711,300,298
10101,"FFS-01094",2016,2016-09-01,"HA1606","2016","RAMP_BASIC","French Frigate",0,13.6,14.3,"CNET","NWHI","French Frigate",0,0,23.635948,-166.194727,"Protected Slope","Mid",0.34965034965035,5.59440559440559,1.3986013986014,0,0,0,0,2.7972027972028,89.8601398601399,300,286
10102,"FFS-01091",2016,2016-09-01,"HA1606","2016","RAMP_BASIC","French Frigate",0,11.7,12.4,"CNET","NWHI","French Frigate",0,0,23.626821,-166.113943,"Forereef","Mid",0.65359477124183,3.26797385620915,0.326797385620915,0,0,9.15032679738562,0,1.63398692810458,84.9673202614379,310,306
10103,"FFS-01092",2016,2016-09-01,"HA1606","2016","RAMP_BASIC","French Frigate",0,11.3,12.2,"CNET","NWHI","French Frigate",0,0,23.624255,-166.133696,"Forereef","Mid",0.341296928327645,1.36518771331058,1.02389078498294,0,0,0.68259385665529,0,26.2798634812287,70.3071672354949,300,293
10104,"FFS-01121",2016,2016-09-01,"HA1606","2016","RAMP_BASIC","French Frigate",0,5,5.2,"CNET","NWHI","French Frigate",0,0,23.635364,-166.159037,"Forereef","Shallow",0,0,2.25806451612903,0.32258064516129,0,0.967741935483871,0,56.1290322580645,40.3225806451613,310,310
10106,"FFS-01037",2016,2016-09-02,"HA1606","2016","RAMP_BASIC","French Frigate",0,20.4,22,"CNET","NWHI","French Frigate",0,0,23.688787,-166.214717,"Protected Slope","Deep",7.53424657534247,36.986301369863,3.76712328767123,0,0,0.342465753424658,0,1.02739726027397,50.3424657534247,300,292
10107,"FFS-01041",2016,2016-09-02,"HA1606","2016","RAMP_BASIC","French Frigate",0,21,25,"CNET","NWHI","French Frigate",0,0,23.713665,-166.219534,"Protected Slope","Deep",4.42176870748299,35.7142857142857,5.10204081632653,0,0,0.340136054421769,0,6.46258503401361,47.9591836734694,300,294
